<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
SBER;0;20260413;065958;317.7;1
SBER;0;20260413;065958;317.7;4
SBER;0;20260413;065958;317.7;4
SBER;0;20260413;065958;317.7;1
SBER;0;20260413;065958;317.7;683
SBER;0;20260413;065958;317.7;18
SBER;0;20260413;070000;317.75;63
SBER;0;20260413;070000;317.75;3
SBER;0;20260413;070000;317.75;44
SBER;0;20260413;070000;317.75;9
SBER;0;20260413;070000;317.75;4
SBER;0;20260413;070000;317.88;4
SBER;0;20260413;070000;317.88;118
SBER;0;20260413;070000;317.88;36
SBER;0;20260413;070000;317.91;1
SBER;0;20260413;070000;317.95;1
SBER;0;20260413;070000;317.95;54
SBER;0;20260413;070000;317.95;217
SBER;0;20260413;070000;317.95;25
SBER;0;20260413;070000;317.95;100
SBER;0;20260413;070000;317.77;139
SBER;0;20260413;070000;317.95;1
SBER;0;20260413;070000;317.78;2
SBER;0;20260413;070000;317.92;25
SBER;0;20260413;070000;317.95;25
SBER;0;20260413;070000;317.88;158
SBER;0;20260413;070000;317.77;4
SBER;0;20260413;070000;317.83;1
SBER;0;20260413;070000;317.83;4
SBER;0;20260413;070000;317.85;1
SBER;0;20260413;070000;317.85;4
SBER;0;20260413;070000;317.85;1
SBER;0;20260413;070000;317.85;4
SBER;0;20260413;070000;317.95;1
SBER;0;20260413;070000;317.95;3
SBER;0;20260413;070000;317.95;10
SBER;0;20260413;070000;317.95;64
SBER;0;20260413;070000;317.97;315
SBER;0;20260413;070000;317.97;10
SBER;0;20260413;070000;317.97;601
SBER;0;20260413;070000;317.98;500
SBER;0;20260413;070000;317.98;41
SBER;0;20260413;070000;317.98;1
SBER;0;20260413;070000;317.99;11
SBER;0;20260413;070000;317.99;31
SBER;0;20260413;070000;317.98;47
SBER;0;20260413;070000;317.98;16
SBER;0;20260413;070000;317.78;3
SBER;0;20260413;070000;317.98;1
SBER;0;20260413;070000;317.98;13
SBER;0;20260413;070000;317.78;2
SBER;0;20260413;070000;317.98;1
SBER;0;20260413;070000;317.86;4
SBER;0;20260413;070000;317.86;3
SBER;0;20260413;070000;317.86;2
SBER;0;20260413;070000;317.87;5
SBER;0;20260413;070000;317.87;2
SBER;0;20260413;070000;317.78;21
SBER;0;20260413;070000;317.87;9
SBER;0;20260413;070000;317.87;4
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.77;33
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.87;3
SBER;0;20260413;070000;317.87;4
SBER;0;20260413;070000;317.87;24
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.87;15
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.87;10
SBER;0;20260413;070000;317.87;3
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.77;5
SBER;0;20260413;070000;317.87;4
SBER;0;20260413;070000;317.87;2
SBER;0;20260413;070000;317.77;4
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.77;6
SBER;0;20260413;070000;317.77;209
SBER;0;20260413;070000;317.71;91
SBER;0;20260413;070000;317.87;3
SBER;0;20260413;070000;317.87;5
SBER;0;20260413;070000;317.87;1
SBER;0;20260413;070000;317.87;5
SBER;0;20260413;070000;317.87;3
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;4
SBER;0;20260413;070001;317.87;10
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;7
SBER;0;20260413;070001;317.87;4
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.87;20
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;3
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;2
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;3
SBER;0;20260413;070001;317.87;4
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.71;300
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;1
SBER;0;20260413;070001;317.87;319
SBER;0;20260413;070001;317.88;1
SBER;0;20260413;070001;317.89;3
SBER;0;20260413;070001;317.89;2
SBER;0;20260413;070001;317.9;4
SBER;0;20260413;070001;317.9;6
SBER;0;20260413;070001;317.92;13
SBER;0;20260413;070001;317.92;16
SBER;0;20260413;070001;317.98;237
SBER;0;20260413;070001;317.98;17
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;16
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;6
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;17
SBER;0;20260413;070001;317.98;78
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;16
SBER;0;20260413;070001;317.71;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;300
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.71;300
SBER;0;20260413;070001;317.77;1
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.77;9
SBER;0;20260413;070001;317.77;5
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.77;15
SBER;0;20260413;070001;317.71;285
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.71;17
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.71;300
SBER;0;20260413;070001;317.97;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.97;1
SBER;0;20260413;070001;317.97;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.96;4
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.96;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.96;4
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;3
SBER;0;20260413;070001;317.71;300
SBER;0;20260413;070001;317.71;13
SBER;0;20260413;070001;317.97;2
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;6
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.71;14
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;8
SBER;0;20260413;070001;317.71;16
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;17
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;9
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;2
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;13
SBER;0;20260413;070001;317.98;16
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;13
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;10
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;14
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.71;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;300
SBER;0;20260413;070001;317.71;10
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.71;15
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;15
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;26
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;15
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;6
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;8
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;50
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.71;2
SBER;0;20260413;070001;317.98;10
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;13
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;9
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;10
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;13
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;6
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;16
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;8
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.71;10
SBER;0;20260413;070001;317.71;6
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.71;6
SBER;0;20260413;070001;317.71;3
SBER;0;20260413;070001;317.98;13
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;6
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;6
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.71;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;20
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;5
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;8
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;35
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;15
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.71;300
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;10
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;3
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;17
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.71;4
SBER;0;20260413;070001;317.98;2
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.98;1
SBER;0;20260413;070001;317.71;80
SBER;0;20260413;070001;317.71;5
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.71;4
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.71;12
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.71;300
SBER;0;20260413;070002;317.71;3
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.98;10
SBER;0;20260413;070002;317.98;2
SBER;0;20260413;070002;317.98;1
SBER;0;20260413;070002;317.97;16
SBER;0;20260413;070002;317.97;3
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.71;3
SBER;0;20260413;070002;317.97;10
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;3
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.71;23
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;2
SBER;0;20260413;070002;317.71;300
SBER;0;20260413;070002;317.97;100
SBER;0;20260413;070002;317.71;300
SBER;0;20260413;070002;317.97;2
SBER;0;20260413;070002;317.71;23
SBER;0;20260413;070002;317.97;27
SBER;0;20260413;070002;317.71;2
SBER;0;20260413;070002;317.97;3
SBER;0;20260413;070002;317.71;1251
SBER;0;20260413;070002;317.71;249
SBER;0;20260413;070002;317.71;30
SBER;0;20260413;070002;317.97;2
SBER;0;20260413;070002;317.97;50
SBER;0;20260413;070002;317.97;3
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.71;5
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.71;40
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070002;317.97;1
SBER;0;20260413;070003;317.91;1
SBER;0;20260413;070007;317.91;10
SBER;0;20260413;070009;317.72;30
SBER;0;20260413;070009;317.71;169
SBER;0;20260413;070009;317.91;13
SBER;0;20260413;070010;317.9;3
SBER;0;20260413;070012;317.71;100
SBER;0;20260413;070015;317.9;6
SBER;0;20260413;070018;317.89;1
SBER;0;20260413;070019;317.71;2
SBER;0;20260413;070022;317.72;1
SBER;0;20260413;070022;317.71;29
SBER;0;20260413;070023;317.89;27
SBER;0;20260413;070023;317.73;1
SBER;0;20260413;070023;317.71;37
SBER;0;20260413;070024;317.72;10
SBER;0;20260413;070024;317.71;28
SBER;0;20260413;070025;317.84;1
SBER;0;20260413;070025;317.85;1
SBER;0;20260413;070025;317.86;2
SBER;0;20260413;070025;317.86;1
SBER;0;20260413;070026;317.83;10
SBER;0;20260413;070026;317.84;1
SBER;0;20260413;070026;317.85;3
SBER;0;20260413;070026;317.85;2
SBER;0;20260413;070026;317.85;76
SBER;0;20260413;070033;317.72;100
SBER;0;20260413;070033;317.71;718
SBER;0;20260413;070033;317.71;1407
SBER;0;20260413;070033;317.71;1207
SBER;0;20260413;070033;317.7;1312
SBER;0;20260413;070033;317.66;1
SBER;0;20260413;070033;317.66;10
SBER;0;20260413;070033;317.66;3
SBER;0;20260413;070033;317.66;3
SBER;0;20260413;070033;317.66;2727
SBER;0;20260413;070033;317.66;1
SBER;0;20260413;070033;317.66;100
SBER;0;20260413;070033;317.66;1
SBER;0;20260413;070033;317.66;3
SBER;0;20260413;070033;317.65;10
SBER;0;20260413;070033;317.64;7
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;10
SBER;0;20260413;070033;317.64;2
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;3
SBER;0;20260413;070033;317.64;3
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;5
SBER;0;20260413;070033;317.64;4
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;20
SBER;0;20260413;070033;317.64;3
SBER;0;20260413;070033;317.64;3
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;5
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;8
SBER;0;20260413;070033;317.64;5
SBER;0;20260413;070033;317.64;3
SBER;0;20260413;070033;317.64;98
SBER;0;20260413;070033;317.64;1
SBER;0;20260413;070033;317.64;6
SBER;0;20260413;070033;317.64;5
SBER;0;20260413;070033;317.64;4
SBER;0;20260413;070033;317.64;200
SBER;0;20260413;070033;317.64;2
SBER;0;20260413;070033;317.64;20
SBER;0;20260413;070033;317.63;5000
SBER;0;20260413;070033;317.62;25
SBER;0;20260413;070033;317.61;2741
SBER;0;20260413;070035;317.64;1
SBER;0;20260413;070035;317.6;1
SBER;0;20260413;070035;317.6;1
SBER;0;20260413;070035;317.55;5
SBER;0;20260413;070035;317.55;2
SBER;0;20260413;070036;317.6;1
SBER;0;20260413;070036;317.55;14
SBER;0;20260413;070036;317.5;1
SBER;0;20260413;070036;317.5;2
SBER;0;20260413;070036;317.5;8
SBER;0;20260413;070036;317.5;5
SBER;0;20260413;070036;317.46;1407
SBER;0;20260413;070036;317.45;1500
SBER;0;20260413;070036;317.44;1207
SBER;0;20260413;070036;317.44;747
SBER;0;20260413;070043;317.52;1
SBER;0;20260413;070043;317.51;1
SBER;0;20260413;070043;317.51;43
SBER;0;20260413;070044;317.58;1
SBER;0;20260413;070047;317.57;1
SBER;0;20260413;070049;317.58;1
SBER;0;20260413;070051;317.57;23
SBER;0;20260413;070051;317.57;65
SBER;0;20260413;070051;317.58;1
SBER;0;20260413;070051;317.51;50
SBER;0;20260413;070054;317.51;1
SBER;0;20260413;070054;317.51;1
SBER;0;20260413;070059;317.5;1
SBER;0;20260413;070059;317.5;1
SBER;0;20260413;070059;317.5;63
SBER;0;20260413;070100;317.51;1
SBER;0;20260413;070100;317.49;1
SBER;0;20260413;070100;317.49;1
SBER;0;20260413;070100;317.49;1
SBER;0;20260413;070100;317.5;3
SBER;0;20260413;070100;317.49;1
SBER;0;20260413;070100;317.49;1
SBER;0;20260413;070101;317.5;2
SBER;0;20260413;070101;317.51;19
SBER;0;20260413;070101;317.49;1
SBER;0;20260413;070101;317.49;1
SBER;0;20260413;070101;317.49;1
SBER;0;20260413;070101;317.49;1
SBER;0;20260413;070101;317.49;1
SBER;0;20260413;070101;317.49;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.48;7
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.48;2
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.51;3
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.48;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070101;317.51;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.51;1
SBER;0;20260413;070102;317.51;1
SBER;0;20260413;070102;317.51;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.51;4
SBER;0;20260413;070102;317.51;1
SBER;0;20260413;070102;317.48;1
SBER;0;20260413;070102;317.51;1
SBER;0;20260413;070102;317.51;1
SBER;0;20260413;070102;317.51;1
SBER;0;20260413;070102;317.51;1
